executed_at,underlying_symbol,option_chain_id,side,strike,option_type,expiry,underlying_price,nbbo_bid,nbbo_ask,ewma_nbbo_bid,ewma_nbbo_ask,price,size,premium,volume,open_interest,implied_volatility,delta,theta,gamma,vega,rho,theo,sector,exchange,report_flags,canceled,upstream_condition_detail,equity_type,date,ingested_at,spread_width_pct,nbbo_position,distance_from_spot_pct,distance_from_spot_pts,repeat_print_count_today,significance_score,signed_direction,time_bucket,dte_bucket,ticker_family,won,close_won,time_to_itm_min,time_in_itm_min,mfe_pts,mae_pts,close_distance_from_strike_pts
2026-04-20T13:49:45.957633+0000,SPX,SPX270219P08000000,bid,8000.0,put,2027-02-19,7108.64,807.3,810.6,807.3,810.6,805.41,800,64432800.0,2000,1323,0.1407786463362439,-0.733568697163822,0.0626433370141048,0.000352595019687363,20.99427281918727,-50.3372344439459,804.714781844776,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004079362136102439,-2.145454545454548,0.12539107339800576,891.3599999999997,7,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,370,-915.4899999999998,-915.4899999999998,-890.79
2026-04-20T16:10:45.269304+0000,SPX,SPX260618P07150000,no_side,7150.0,put,2026-06-18,7099.56,181.5,182.2,181.5,182.2,182.64,3250,59358000.0,11725,8031,0.1377804747820927,-0.537552175032313,-1.301810316969044,0.001009907692224747,11.33682315363192,-6.46417565113896,182.6400000000003,,XCBO,{},false,late,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0038493263678855577,2.257142857142871,0.00710466564125095,50.4399999999996,30,4,undirected,morning,8DTE+,spx_complex,,,0,229,,,
2026-04-20T16:10:45.269254+0000,SPX,SPX260618P07150000,no_side,7150.0,put,2026-06-18,7099.56,181.5,182.2,181.5,182.2,182.64,3250,59358000.0,8475,8031,0.1377804747820927,-0.537552175032313,-1.301810316969044,0.001009907692224747,11.33682315363192,-6.46417565113896,182.6400000000003,,XCBO,{},true,late,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0038493263678855577,2.257142857142871,0.00710466564125095,50.4399999999996,29,4,undirected,morning,8DTE+,spx_complex,,,0,229,,,
2026-04-20T13:49:45.900888+0000,SPX,SPX270219C06000000,ask,6000.0,call,2027-02-19,7108.64,1408.5,1414.3,1408.5,1414.3,1415.02,300,42450600.0,850,202,0.3025948010979739,0.776291716128572,-0.995078000461988,0.0001520280649559695,19.42518871805427,34.28833685497986,1415.019999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004109394927022782,1.2482758620689376,0.1559566949514957,1108.6400000000003,4,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,370,1122.6499999999996,1084.5100000000002,1109.21
2026-04-20T15:55:13.229625+0000,SPX,SPX260618P07150000,ask,7150.0,put,2026-06-18,7099.65,182.6,183.5,182.6,183.5,183.65,2000,36730000.0,9215,8031,0.1387139720698259,-0.537061339102867,-1.310963302610152,0.001003214739408541,11.33827896222804,-6.4602535516038,183.6500000000001,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004916689429117758,1.3333333333333124,0.007091898896424523,50.350000000000364,28,4,bearish_put_buy,morning,8DTE+,spx_complex,true,true,0,244,55.720000000000255,39.61999999999989,40.789999999999964
2026-04-20T17:53:22.443573+0000,SPX,SPX260618C07075000,bid,7075.0,call,2026-06-18,7103.37,216.2,217.0,216.2,217.0,216.12,1650,35659800.0,2664,5348,0.1763248491273802,0.538421126039258,-1.714364973569291,0.000788555405973676,11.34054052994617,5.83289271151604,216.1200000000008,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.003693444136657486,-1.1999999999999573,0.003993878961675921,28.36999999999989,2,4,bearish_call_sell,midday,8DTE+,spx_complex,false,false,0,126,-35.38000000000011,-35.38000000000011,-34.210000000000036
2026-04-20T15:55:13.166420+0000,SPX,SPX260618C07150000,bid,7150.0,call,2026-06-18,7099.65,169.0,169.8,169.0,169.8,168.72,2000,33744000.0,8973,15183,0.1678804167351415,0.473624284209936,-1.634068825954293,0.000830697611214332,11.36255572157892,5.16265622778283,168.7200000000003,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004722550177095698,-1.6999999999999929,0.007091898896424523,50.350000000000364,27,4,bearish_call_sell,morning,8DTE+,spx_complex,true,true,,0,39.61999999999989,39.61999999999989,40.789999999999964
2026-04-20T13:49:45.900116+0000,SPX,SPX270219C06000000,ask,6000.0,call,2027-02-19,7108.64,1408.5,1414.3,1408.5,1414.3,1415.02,200,28300400.0,350,202,0.3025948010979739,0.776291716128572,-0.995078000461988,0.0001520280649559695,19.42518871805427,34.28833685497986,1415.019999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004109394927022782,1.2482758620689376,0.1559566949514957,1108.6400000000003,2,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,370,1122.6499999999996,1084.5100000000002,1109.21
2026-04-20T13:49:45.900507+0000,SPX,SPX270219C06000000,ask,6000.0,call,2027-02-19,7108.64,1408.5,1414.3,1408.5,1414.3,1415.02,200,28300400.0,550,202,0.3025948010979739,0.776291716128572,-0.995078000461988,0.0001520280649559695,19.42518871805427,34.28833685497986,1415.019999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004109394927022782,1.2482758620689376,0.1559566949514957,1108.6400000000003,3,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,370,1122.6499999999996,1084.5100000000002,1109.21
2026-04-20T13:49:45.901264+0000,SPX,SPX270219C06000000,ask,6000.0,call,2027-02-19,7108.64,1408.5,1414.3,1408.5,1414.3,1415.02,175,24762850.0,1025,202,0.3025948010979739,0.776291716128572,-0.995078000461988,0.0001520280649559695,19.42518871805427,34.28833685497986,1415.019999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004109394927022782,1.2482758620689376,0.1559566949514957,1108.6400000000003,5,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,370,1122.6499999999996,1084.5100000000002,1109.21
2026-04-20T13:49:45.901680+0000,SPX,SPX270219C06000000,ask,6000.0,call,2027-02-19,7108.64,1408.5,1414.3,1408.5,1414.3,1415.02,175,24762850.0,1200,202,0.3025948010979739,0.776291716128572,-0.995078000461988,0.0001520280649559695,19.42518871805427,34.28833685497986,1415.019999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004109394927022782,1.2482758620689376,0.1559566949514957,1108.6400000000003,6,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,370,1122.6499999999996,1084.5100000000002,1109.21
2026-04-20T13:49:45.900888+0000,SPX,SPX270219P08000000,bid,8000.0,put,2027-02-19,7108.64,807.3,810.6,807.3,810.6,805.41,300,24162300.0,850,1323,0.1407786463362439,-0.733568697163822,0.0626433370141048,0.000352595019687363,20.99427281918727,-50.3372344439459,804.714781844776,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004079362136102439,-2.145454545454548,0.12539107339800576,891.3599999999997,4,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,370,-915.4899999999998,-915.4899999999998,-890.79
2026-04-20T14:49:54.924952+0000,SPX,SPX270319C06000000,bid,6000.0,call,2027-03-19,7110.6,1436.9,1440.9,1436.9,1440.9,1436.22,160,22979520.0,161,36916,0.2988116565810779,0.772371576764092,-0.951030856276458,0.0001487525189546189,20.50339271108325,37.0022787982193,1436.22,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0027799013135033704,-1.3400000000000318,0.15618935110961105,1110.6000000000004,0,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1110.8900000000003,-1110.8900000000003,-1109.21
2026-04-20T14:49:54.824823+0000,SPX,SPX270319C06025000,bid,6025.0,call,2027-03-19,7110.6,1416.3,1420.3,1416.3,1420.3,1415.67,160,22650720.0,160,0,0.2970168447832226,0.768774190371878,-0.953538045299667,0.0001509723590389014,20.68437427512949,36.95639253242207,1415.669999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0028202777973630406,-1.3149999999999409,0.1526734734059011,1085.6000000000004,0,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1085.8900000000003,-1085.8900000000003,-1084.21
2026-04-20T16:37:53.224258+0000,SPX,SPX260918C06000000,ask,6000.0,call,2026-09-18,7098.69,1246.5,1248.7,1246.5,1248.7,1248.88,175,21855400.0,2500,123769,0.3115196084215861,0.827346503110463,-1.230285394016254,0.0001796829465788215,11.66897619436961,19.13023694720401,1248.880000000001,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.001763385700545083,1.1636363636365215,0.1547736272467173,1098.6899999999996,3,4,bullish_call_buy,midday,8DTE+,spx_complex,true,true,0,202,1110.38,1096.88,1109.21
2026-04-20T14:43:36.101180+0000,SPX,SPX260515C07000000,ask,7000.0,call,2026-05-15,7102.84,193.8,195.2,193.8,195.2,195.5,1100,21505000.0,1208,92695,0.1870048083381431,0.627087945682018,-2.645674413362646,0.001088893135987717,7.03637928475625,2.916852975416485,195.4999999999991,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.00719794344472996,1.4285714285714517,0.014478715556031129,102.84000000000015,0,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,316,110.89000000000033,84.51000000000022,109.21000000000004
2026-04-20T17:21:05.203193+0000,SPX,SPX260618C07000000,ask,7000.0,call,2026-06-18,7104.49,268.4,269.4,268.4,269.4,269.53,669,18031557.0,1959,319412,0.1874002332635866,0.594299161804671,-1.780580502213429,0.000724374896774882,11.07537603171854,6.38923519646384,269.5300000000002,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0037188545927854225,1.259999999999991,0.01470760040481439,104.48999999999978,7,4,bullish_call_buy,midday,8DTE+,spx_complex,true,true,0,158,110.38000000000011,99.35000000000036,109.21000000000004
2026-04-20T14:19:21.585542+0000,SPXW,SPXW260420C06750000,bid,6750.0,call,2026-04-20,7112.27,362.7,363.6,362.7,363.6,362.81,473,17160913.0,488,1078,0.884248700646748,0.990192475735209,-8.88934510740999,0.0001636639640982404,0.0474457158384701,0.04329227417143595,362.8100000000013,,XCBO,{},false,mlet,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0024783147459728327,-0.7555555555554714,0.050935917787148184,362.27000000000044,0,4,bearish_call_sell,open,0DTE,spx_complex,false,false,0,340,-370.8599999999997,-370.8599999999997,-359.21000000000004
2026-04-20T14:05:08.055247+0000,SPX,SPX261120C06750000,ask,6750.0,call,2026-11-20,7116.64,711.1,713.6,711.1,713.6,713.66,235,16771010.0,335,3144,0.2377763404488658,0.651941063756301,-1.149158838273871,0.0002852869467087564,20.14287432738115,23.01801502251281,713.66,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0035095107741980767,1.0479999999999563,0.05151869421524769,366.6400000000003,2,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,354,370.8599999999997,334.5100000000002,359.21000000000004
2026-04-20T17:03:59.631588+0000,SPX,SPX260515C07050000,no_side,7050.0,call,2026-05-15,7099.49,154.3,155.4,154.3,155.4,155.82,1042,16236444.0,1624,14940,0.1749952197683323,0.570416989989653,-2.566563677668393,0.001207804386322298,7.29666211269055,2.667020353603862,155.8200000000011,,XCBO,{},false,late,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.007103648692282817,1.763636363636319,0.006970923263501996,49.48999999999978,5,4,undirected,midday,8DTE+,spx_complex,,,0,176,,,
2026-04-20T13:49:45.900502+0000,SPX,SPX270219P08000000,bid,8000.0,put,2027-02-19,7108.64,807.3,810.6,807.3,810.6,805.41,200,16108200.0,550,1323,0.1407786463362439,-0.733568697163822,0.0626433370141048,0.000352595019687363,20.99427281918727,-50.3372344439459,804.714781844776,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004079362136102439,-2.145454545454548,0.12539107339800576,891.3599999999997,3,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,370,-915.4899999999998,-915.4899999999998,-890.79
2026-04-20T13:49:45.900116+0000,SPX,SPX270219P08000000,bid,8000.0,put,2027-02-19,7108.64,807.3,810.6,807.3,810.6,805.41,200,16108200.0,350,1323,0.1407786463362439,-0.733568697163822,0.0626433370141048,0.000352595019687363,20.99427281918727,-50.3372344439459,804.714781844776,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004079362136102439,-2.145454545454548,0.12539107339800576,891.3599999999997,2,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,370,-915.4899999999998,-915.4899999999998,-890.79
2026-04-20T13:57:15.417624+0000,SPX,SPX271217P07400000,ask,7400.0,put,2027-12-17,7121.78,616.8,621.8,616.8,621.8,622.0,250,15550000.0,250,741,0.131879685274436,-0.545063098344588,-0.3612551890750279,0.0003275452196122946,36.37525400116726,-74.775742475405,622.0,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.008073631519457452,1.0800000000000183,0.039066076177584855,278.22000000000025,0,4,bearish_put_buy,open,8DTE+,spx_complex,true,true,0,362,315.4899999999998,277.35000000000036,290.78999999999996
2026-04-20T14:11:17.447868+0000,SPX,SPX260918C07200000,ask,7200.0,call,2026-09-18,7116.04,301.8,302.8,301.8,302.8,303.58,500,15179000.0,801,13184,0.1858637236987025,0.487603911106775,-1.141446045759023,0.000468732739067459,18.25075210270866,13.09864573354606,303.5799999999999,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0033079722130334105,2.5599999999999454,0.011798697028122388,83.96000000000004,2,4,bullish_call_buy,open,8DTE+,spx_complex,false,false,,0,-79.14000000000033,-115.48999999999978,-90.78999999999996
2026-04-20T14:11:17.447872+0000,SPX,SPX260918P07200000,bid,7200.0,put,2026-09-18,7116.04,294.3,295.4,294.3,295.4,293.17,500,14658500.0,600,5087,0.1375325518911379,-0.531303499956202,-0.805550926523897,0.000631806989998846,18.20332704699176,-16.85386275704322,293.1699999999996,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.003730710530778246,-3.0545454545455617,0.011798697028122388,83.96000000000004,1,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,348,-115.48999999999978,-115.48999999999978,-90.78999999999996
2026-04-20T13:49:45.899374+0000,SPX,SPX270219C06000000,ask,6000.0,call,2027-02-19,7108.64,1408.5,1414.3,1408.5,1414.3,1415.02,100,14150200.0,100,202,0.3025948010979739,0.776291716128572,-0.995078000461988,0.0001520280649559695,19.42518871805427,34.28833685497986,1415.019999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004109394927022782,1.2482758620689376,0.1559566949514957,1108.6400000000003,0,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,370,1122.6499999999996,1084.5100000000002,1109.21
2026-04-20T13:49:45.901264+0000,SPX,SPX270219P08000000,bid,8000.0,put,2027-02-19,7108.64,807.3,810.6,807.3,810.6,805.41,175,14094675.0,1025,1323,0.1407786463362439,-0.733568697163822,0.0626433370141048,0.000352595019687363,20.99427281918727,-50.3372344439459,804.714781844776,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004079362136102439,-2.145454545454548,0.12539107339800576,891.3599999999997,5,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,370,-915.4899999999998,-915.4899999999998,-890.79
2026-04-20T13:49:45.901680+0000,SPX,SPX270219P08000000,bid,8000.0,put,2027-02-19,7108.64,807.3,810.6,807.3,810.6,805.41,175,14094675.0,1200,1323,0.1407786463362439,-0.733568697163822,0.0626433370141048,0.000352595019687363,20.99427281918727,-50.3372344439459,804.714781844776,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004079362136102439,-2.145454545454548,0.12539107339800576,891.3599999999997,6,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,370,-915.4899999999998,-915.4899999999998,-890.79
2026-04-20T15:19:17.350045+0000,SPX,SPX260618P07000000,ask,7000.0,put,2026-06-18,7093.69,134.6,135.3,134.6,135.3,135.32,1000,13532000.0,2802,313120,0.1586212611632039,-0.4030594722300144,-1.467682858453257,0.000855689503016488,11.04030728263069,-4.84042295633525,135.3199999999997,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0051871063356800085,1.0571428571428443,0.013207512592176935,93.6899999999996,16,4,bearish_put_buy,morning,8DTE+,spx_complex,false,false,,0,-91.93000000000029,-110.38000000000011,-109.21000000000004
2026-04-20T17:03:59.690257+0000,SPX,SPX260515C06900000,no_side,6900.0,call,2026-05-15,7099.49,266.9,268.8,266.9,268.8,268.94,501,13473894.0,1295,9145,0.202394658464116,0.714342131275116,-2.57200298969609,0.000903790245850001,6.31492423368824,3.289400559976966,268.9400000000005,,XCBO,{},false,late,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0070935224939332985,1.1473684210525847,0.028099201491938123,199.48999999999978,10,4,undirected,midday,8DTE+,spx_complex,,,0,176,,,
2026-04-20T15:19:17.481564+0000,SPX,SPX260618C07000000,bid,7000.0,call,2026-06-18,7093.69,263.8,265.0,263.8,265.0,263.74,500,13187000.0,1122,319412,0.1879277655908153,0.586295255649581,-1.790836256877837,0.000726850756062186,11.11065736671955,6.29644248577763,263.7399999999998,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004538577912254118,-1.0999999999999575,0.013207512592176935,93.6899999999996,4,4,bearish_call_sell,morning,8DTE+,spx_complex,false,false,0,280,-110.38000000000011,-110.38000000000011,-109.21000000000004
2026-04-20T13:49:45.902076+0000,SPX,SPX270219P06000000,bid,6000.0,put,2027-02-19,7108.64,151.8,153.2,151.8,153.2,151.75,800,12140000.0,2003,1200,0.2255151246826746,-0.174405464076756,-0.60725451295072,0.0001755243054590135,16.71448324475812,-11.6279007051274,151.7500000000002,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.00918032786885231,-1.071428571428589,0.1559566949514957,1108.6400000000003,7,4,bullish_put_sell,open,8DTE+,spx_complex,true,true,,0,1084.5100000000002,1084.5100000000002,1109.21
2026-04-20T17:03:59.690257+0000,SPX,SPX260515C06850000,no_side,6850.0,call,2026-05-15,7099.49,308.5,310.4,308.5,310.4,310.68,372,11557296.0,641,7953,0.2122576216515575,0.749606629318283,-2.52505534770848,0.000806436146122428,5.90928215366154,3.432290937519764,310.6800000000003,,XCBO,{},false,late,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.006139925674583866,1.2947368421052978,0.03514196090141683,249.48999999999978,4,4,undirected,midday,8DTE+,spx_complex,,,0,176,,,
2026-04-20T17:03:59.631588+0000,SPX,SPX260515C06625000,no_side,6625.0,call,2026-05-15,7099.49,509.2,511.4,509.2,511.4,512.41,212,10863092.0,245,1324,0.2595519222927971,0.853943661969214,-2.22733139027174,0.000474933000781666,4.255573003480081,3.801475677201241,512.41,,XCBO,{},false,late,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.004311189496374659,1.9181818181818404,0.06683437824407103,474.4899999999998,1,4,undirected,midday,8DTE+,spx_complex,,,0,176,,,
2026-04-20T13:49:45.902071+0000,SPX,SPX270219C08000000,ask,8000.0,call,2027-02-19,7108.64,133.2,134.7,133.2,134.7,134.88,800,10790400.0,2000,1775,0.1603539616200254,0.2367971500659536,-0.539020808126088,0.0002961545715674773,20.05294449343231,12.93889962514182,134.8800000000003,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.011198208286674134,1.240000000000009,0.12539107339800576,891.3599999999997,7,4,bullish_call_buy,open,8DTE+,spx_complex,false,false,,0,-877.3500000000004,-915.4899999999998,-890.79
2026-04-20T13:52:29.556401+0000,SPX,SPX261218C06800000,ask,6800.0,call,2026-12-18,7111.24,704.4,706.6,704.4,706.6,706.87,150,10603050.0,200,21888,0.234849343183391,0.632829651673952,-1.087264206628231,0.0002769534260854228,21.80766994414974,25.15032095301671,706.87,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0031183557760454225,1.2454545454545238,0.0437673317171126,311.2399999999998,1,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,367,322.64999999999964,284.5100000000002,309.21000000000004
2026-04-20T14:11:17.447868+0000,SPX,SPX260618P07200000,bid,7200.0,put,2026-06-18,7116.04,196.1,196.9,196.1,196.9,194.57,500,9728500.0,800,4615,0.1308946143345412,-0.575513912976174,-1.219843002764718,0.001046154420585168,11.20865445678515,-6.93443976691516,194.5699999999993,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0040712468193384805,-4.824999999999949,0.011798697028122388,83.96000000000004,2,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,348,-115.48999999999978,-115.48999999999978,-90.78999999999996
2026-04-20T14:18:38.972086+0000,SPX,SPX261218C07150000,bid,7150.0,call,2026-12-18,7113.45,463.2,464.8,463.2,464.8,462.09,200,9241800.0,525,6543,0.2048769874103281,0.525442491850889,-1.00127459843821,0.000335498794660626,23.06041993819139,21.71780197986092,462.09,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0034482758620690145,-2.3874999999999975,0.005138153779108616,36.55000000000018,5,4,bearish_call_sell,open,8DTE+,spx_complex,true,true,,0,29.140000000000327,29.140000000000327,40.789999999999964
2026-04-20T14:43:54.693084+0000,SPX,SPX260918P07200000,ask,7200.0,put,2026-09-18,7103.85,300.5,301.7,300.5,301.7,301.75,300,9052500.0,1600,5087,0.1386660632778488,-0.538399329864231,-0.809347178897951,0.000626738008451571,18.14378401679802,-17.07110054788655,301.7500000000005,,XCBO,{futures_floor},false,cbmo,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0039853869146462585,1.0833333333333057,0.013534914166261904,96.14999999999964,9,4,bearish_put_buy,open,8DTE+,spx_complex,true,true,0,316,115.48999999999978,89.10999999999967,90.78999999999996
2026-04-20T14:49:54.925152+0000,SPX,SPX270319C06000000,bid,6000.0,call,2027-03-19,7110.6,1436.9,1440.9,1436.9,1440.9,1436.22,60,8617320.0,221,36916,0.2988116565810779,0.772371576764092,-0.951030856276458,0.0001487525189546189,20.50339271108325,37.0022787982193,1436.22,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0027799013135033704,-1.3400000000000318,0.15618935110961105,1110.6000000000004,1,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1110.8900000000003,-1110.8900000000003,-1109.21
2026-04-20T14:49:54.925364+0000,SPX,SPX270319C06000000,bid,6000.0,call,2027-03-19,7110.6,1436.9,1440.9,1436.9,1440.9,1436.22,60,8617320.0,281,36916,0.2988116565810779,0.772371576764092,-0.951030856276458,0.0001487525189546189,20.50339271108325,37.0022787982193,1436.22,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0027799013135033704,-1.3400000000000318,0.15618935110961105,1110.6000000000004,2,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1110.8900000000003,-1110.8900000000003,-1109.21
2026-04-20T14:49:54.925623+0000,SPX,SPX270319C06000000,bid,6000.0,call,2027-03-19,7110.6,1436.9,1440.9,1436.9,1440.9,1436.22,60,8617320.0,341,36916,0.2988116565810779,0.772371576764092,-0.951030856276458,0.0001487525189546189,20.50339271108325,37.0022787982193,1436.22,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0027799013135033704,-1.3400000000000318,0.15618935110961105,1110.6000000000004,3,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1110.8900000000003,-1110.8900000000003,-1109.21
2026-04-20T14:49:54.925824+0000,SPX,SPX270319C06000000,bid,6000.0,call,2027-03-19,7110.6,1436.9,1440.9,1436.9,1440.9,1436.22,60,8617320.0,401,36916,0.2988116565810779,0.772371576764092,-0.951030856276458,0.0001487525189546189,20.50339271108325,37.0022787982193,1436.22,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0027799013135033704,-1.3400000000000318,0.15618935110961105,1110.6000000000004,4,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1110.8900000000003,-1110.8900000000003,-1109.21
2026-04-20T14:49:54.925368+0000,SPX,SPX270319C06025000,bid,6025.0,call,2027-03-19,7110.6,1416.3,1420.3,1416.3,1420.3,1415.67,60,8494020.0,280,0,0.2970168447832226,0.768774190371878,-0.953538045299667,0.0001509723590389014,20.68437427512949,36.95639253242207,1415.669999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0028202777973630406,-1.3149999999999409,0.1526734734059011,1085.6000000000004,2,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1085.8900000000003,-1085.8900000000003,-1084.21
2026-04-20T14:49:54.925824+0000,SPX,SPX270319C06025000,bid,6025.0,call,2027-03-19,7110.6,1416.3,1420.3,1416.3,1420.3,1415.67,60,8494020.0,400,0,0.2970168447832226,0.768774190371878,-0.953538045299667,0.0001509723590389014,20.68437427512949,36.95639253242207,1415.669999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0028202777973630406,-1.3149999999999409,0.1526734734059011,1085.6000000000004,4,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1085.8900000000003,-1085.8900000000003,-1084.21
2026-04-20T14:49:54.925623+0000,SPX,SPX270319C06025000,bid,6025.0,call,2027-03-19,7110.6,1416.3,1420.3,1416.3,1420.3,1415.67,60,8494020.0,340,0,0.2970168447832226,0.768774190371878,-0.953538045299667,0.0001509723590389014,20.68437427512949,36.95639253242207,1415.669999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0028202777973630406,-1.3149999999999409,0.1526734734059011,1085.6000000000004,3,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1085.8900000000003,-1085.8900000000003,-1084.21
2026-04-20T14:49:54.925157+0000,SPX,SPX270319C06025000,bid,6025.0,call,2027-03-19,7110.6,1416.3,1420.3,1416.3,1420.3,1415.67,60,8494020.0,220,0,0.2970168447832226,0.768774190371878,-0.953538045299667,0.0001509723590389014,20.68437427512949,36.95639253242207,1415.669999999999,,XCBO,{futures_floor},false,mfsl,Index,2026-04-20,2026-04-29T02:05:28.966601+0000,0.0028202777973630406,-1.3149999999999409,0.1526734734059011,1085.6000000000004,1,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,310,-1085.8900000000003,-1085.8900000000003,-1084.21
