rank_in_day,bucket_start,symbol,option_chain_id,strike,option_type,bucket_spot,moneyness_pct,n_prints,total_volume,total_premium,buy_premium_pct,composite_score
20,2026-04-13 08:50:00,SPXW,SPXW260413P06785000,6785.0,put,6809.89990234375,-0.0036564270695344948,565,1250,1099637.0,0.3544315078521367,7.798753126261763
21,2026-04-13 10:40:00,SPXW,SPXW260413P06800000,6800.0,put,6820.47509765625,-0.0030020046057034865,336,1255,528475.0,0.4571871895548512,7.779611077057285
22,2026-04-13 08:55:00,SPXW,SPXW260413C06835000,6835.0,call,6813.81494140625,0.0031091332500113042,574,1183,622446.0,0.4067276518766287,7.768090054990468
23,2026-04-13 08:35:00,SPXW,SPXW260413P06770000,6770.0,put,6795.0400390625,-0.00368504658082261,423,1154,1049327.0,0.3456472577185186,7.761044545091779
24,2026-04-13 11:10:00,SPXW,SPXW260413P06800000,6800.0,put,6822.4599609375,-0.003292061963880502,349,1413,477757.0,0.5691533562040954,7.760742735036522
25,2026-04-13 08:30:00,SPXW,SPXW260413C06820000,6820.0,call,6798.580078125,0.003150646403933726,536,1221,812987.0,0.2941682954339983,7.759058509549985
26,2026-04-13 08:30:00,SPXW,SPXW260413P06775000,6775.0,put,6798.259765625,-0.0034214293697059995,482,981,963002.0,0.29499834891308635,7.752197178066025
27,2026-04-13 11:40:00,SPXW,SPXW260413C06860000,6860.0,call,6837.66015625,0.003267176671478787,977,3548,930006.0,0.25000268815470006,7.7383359041358935
28,2026-04-13 09:40:00,SPXW,SPXW260413P06800000,6800.0,put,6821.39990234375,-0.0031371716436676368,437,1432,764472.0,0.2777250180516749,7.719935676363451
29,2026-04-13 08:55:00,SPXW,SPXW260413P06790000,6790.0,put,6812.2099609375,-0.00326031655877551,371,1047,795250.0,0.29442942470921096,7.71683868096625
30,2026-04-13 10:00:00,SPXW,SPXW260413P06800000,6800.0,put,6823.7099609375,-0.003474643716281652,524,1486,650804.0,0.4448559013159108,7.715913667303594
31,2026-04-13 10:15:00,SPXW,SPXW260413P06800000,6800.0,put,6822.14013671875,-0.0032453359613041836,429,992,470373.0,0.5047313515018932,7.703573871143436
32,2026-04-13 09:00:00,SPXW,SPXW260413P06795000,6795.0,put,6818.490234375,-0.0034450785390254613,348,902,640129.0,0.42130414338359923,7.6940487627682534
33,2026-04-13 09:10:00,SPXW,SPXW260413P06790000,6790.0,put,6814.93017578125,-0.003658170390335959,271,787,515376.0,0.576086197261805,7.690760113320475
34,2026-04-13 08:30:00,SPXW,SPXW260413C06825000,6825.0,call,6798.60986328125,0.0038816960010135343,658,1953,1048900.0,0.3328906473448375,7.6891163464996515
35,2026-04-13 09:20:00,SPXW,SPXW260413P06780000,6780.0,put,6814.6201171875,-0.005080271033770884,287,1988,861630.0,0.7758237294430324,7.687063735050562
36,2026-04-13 08:50:00,QQQ,QQQ260413C00613000,613.0,call,610.7100219726562,0.003749697802480603,1620,9139,716943.0,0.45346422239982814,7.684040116206584
37,2026-04-13 11:25:00,SPXW,SPXW260413C06860000,6860.0,call,6835.64013671875,0.0035636550189933262,988,3121,585736.0,0.47891370856495075,7.677519861397727
38,2026-04-13 09:05:00,SPXW,SPXW260413P06795000,6795.0,put,6817.7353515625,-0.00333473659362408,278,784,533042.0,0.4373557805951501,7.663697047011927
39,2026-04-13 10:00:00,QQQ,QQQ260413P00610000,610.0,put,611.9849853515625,-0.0032435196925986675,590,6936,434081.0,0.49213165284820115,7.656647522469726
40,2026-04-13 09:05:00,QQQ,QQQ260413P00610000,610.0,put,611.8499755859375,-0.003023577118174881,650,4493,427965.0,0.43025247391725957,7.65458860607863
41,2026-04-13 11:25:00,SPXW,SPXW260413P06810000,6810.0,put,6832.64501953125,-0.003314239136749936,580,1776,516841.0,0.433636263376938,7.652722320735053
42,2026-04-13 08:30:00,SPY,SPY260413C00680000,680.0,call,677.489990234375,0.0037048661999517837,1427,8218,491556.0,0.5710010660026528,7.651115091054356
43,2026-04-13 08:35:00,QQQ,QQQ260413P00607000,607.0,put,608.9450073242188,-0.003194060712912908,1014,4445,529994.0,0.3814194122952335,7.647472970885071
44,2026-04-13 09:30:00,SPY,SPY260413C00682000,682.0,call,679.7349853515625,0.0033322025454759,1006,10077,364841.0,0.5822481574165185,7.644692221561431
45,2026-04-13 09:25:00,SPY,SPY260413P00677000,677.0,put,679.375,-0.003495860165593376,537,5238,333567.0,0.664894908669023,7.639321240015444
46,2026-04-13 08:40:00,QQQ,QQQ260413P00607000,607.0,put,608.9299926757812,-0.00316948204062081,752,3917,426893.0,0.4559268950299021,7.635402333676645
47,2026-04-13 11:40:00,SPXW,SPXW260413P06815000,6815.0,put,6836.64013671875,-0.003165317507721885,434,1255,460816.0,0.42095109544807474,7.63488433539998
48,2026-04-13 09:20:00,SPXW,SPXW260413P06790000,6790.0,put,6813.81494140625,-0.003495096595819055,348,926,587253.0,0.4124917199230996,7.6327887247743424
49,2026-04-13 09:55:00,QQQ,QQQ260413P00610000,610.0,put,612.4099731445312,-0.003935228442079088,923,10827,620116.0,0.5199511059221178,7.631856210636299
50,2026-04-13 08:40:00,QQQ,QQQ260413C00611000,611.0,call,608.9403076171875,0.0033824208334511056,534,6911,536990.0,0.4096761578427904,7.624916914767552
