date,timestamp,ticker,price,gamma_oi,gamma_vol,gamma_dir,charm_oi,charm_vol,charm_dir,vanna_oi,vanna_vol,vanna_dir
2026-04-21T05:00:00.000Z,2026-04-21T18:35:00.000Z,SPX,7080.00,24875698604.7000,-408525903325.8000,92330118851.9800,-33872886348401.5900,-191362706852380.8000,-9829586972343.8600,673097523.8327,1666666494.0846,84125785.2136
2026-04-21T05:00:00.000Z,2026-04-21T18:36:00.000Z,SPX,7080.00,25868093849.6000,-408513677612.2500,92533406200.0200,-33876835749438.1000,-191489905179902.0000,-9845755108930.5000,650170311.0081,1666787214.8365,84652776.4729
2026-04-21T05:00:00.000Z,2026-04-21T18:37:00.000Z,SPX,7075.00,41395884845.5500,-387888312889.0700,93870064401.8900,-35307272290467.3900,-192203661350438.4000,-9748795926059.7100,531844814.6696,1626082199.9188,73073427.8951
2026-04-21T05:00:00.000Z,2026-04-21T18:38:00.000Z,SPX,7075.00,36934996201.1700,-480295139934.4700,94284919355.6300,-34027975662486.8100,-190491174090755.4000,-13542855118798.7900,392248310.9307,1612748536.5321,100745048.1016
2026-04-21T05:00:00.000Z,2026-04-21T18:39:00.000Z,SPX,7075.00,37268668328.2300,-479933211266.2500,94622631697.3100,-34030250226233.0500,-190759907595409.6000,-13511287188318.4600,379249160.0789,1613645728.7672,102329604.5888
2026-04-21T05:00:00.000Z,2026-04-21T18:40:00.000Z,SPX,7075.00,35973383275.1500,-458215646135.4300,95188761069.6300,-35945075804398.4900,-193964688161446.7000,-13823781601995.1600,531424095.0327,1611904272.0761,98318175.0438
2026-04-21T05:00:00.000Z,2026-04-21T18:41:00.000Z,SPX,7075.00,38474043664.0500,-470612201374.0100,94484861314.6400,-35192709178632.0500,-196984542467671.1000,-14603859341187.3500,177418443.1164,1602389045.0088,113490594.7129
2026-04-21T05:00:00.000Z,2026-04-21T18:42:00.000Z,SPX,7075.00,36874420959.0100,-489605463866.6100,94459887637.6600,-34851398444063.0900,-201247278455316.6000,-14591430406196.9000,577881825.2322,1650347998.9823,106421044.7678
2026-04-21T05:00:00.000Z,2026-04-21T18:43:00.000Z,SPX,7075.00,33140164985.3400,-480211962992.8900,95150257107.8000,-34876504773563.5100,-204944774227261.8000,-14836808670895.0700,543589563.3251,1673763561.3688,97547429.9920
2026-04-21T05:00:00.000Z,2026-04-21T18:44:00.000Z,SPX,7075.00,32739171560.4200,-483311679425.1800,94368092808.3000,-37288348931516.7200,-211797811289469.2000,-15126914277858.1800,543652442.4503,1653935977.0341,112732926.4012
2026-04-21T05:00:00.000Z,2026-04-21T18:45:00.000Z,SPX,7075.00,41443541797.9300,-473561882808.1000,98684210055.1900,-38323390676802.9700,-211501129933153.9000,-15001640201432.5800,264360953.6629,1604713168.3241,97365437.8209
2026-04-21T05:00:00.000Z,2026-04-21T18:46:00.000Z,SPX,7075.00,41495769645.8500,-473476532691.8000,98905026191.3700,-38323579846874.6000,-211665226130035.2000,-14925939288354.9500,264004533.6738,1596249513.7146,96283888.4032
2026-04-21T05:00:00.000Z,2026-04-21T18:47:00.000Z,SPX,7075.00,47012527425.9600,-499120493089.1400,96406372602.5800,-36948630954048.7000,-219832234469086.8000,-15836910552777.1600,274645289.5130,1683978908.8484,112319949.8757
2026-04-21T05:00:00.000Z,2026-04-21T18:48:00.000Z,SPX,7075.00,32992972966.5500,-483940215352.4600,96809824160.7800,-36984808131393.0900,-222741225355300.7000,-15570867355487.3500,465633573.7161,1681725415.5304,106992946.3427
2026-04-21T05:00:00.000Z,2026-04-21T18:49:00.000Z,SPX,7075.00,27728762884.8500,-528382873534.2800,96943982525.5500,-36291408079213.5600,-230427410754155.2000,-16183026534403.6000,551791939.0144,1670196580.3984,114442988.5951
2026-04-21T05:00:00.000Z,2026-04-21T18:50:00.000Z,SPX,7075.00,27549045038.5100,-528898118534.3900,97297476887.3900,-36295629233939.7300,-230799308187278.6000,-16277237330175.4000,578905202.2833,1683945778.0581,116809033.0886
2026-04-21T05:00:00.000Z,2026-04-21T18:51:00.000Z,SPX,7070.00,38296226384.1500,-556474949359.6600,98217008153.8800,-36034580949302.7500,-235478891163528.0000,-16641923927326.3200,562606382.1489,1708127730.5224,104326087.1986
2026-04-21T05:00:00.000Z,2026-04-21T18:52:00.000Z,SPX,7075.00,28423885482.6200,-566183647530.5500,101592065750.8200,-38970753649495.7700,-235763933859723.1000,-15073642436963.0700,653087312.6827,1619967442.9598,82955612.5922
2026-04-21T05:00:00.000Z,2026-04-21T18:53:00.000Z,SPX,7075.00,23218740090.0000,-545320944846.0300,97755641834.2500,-35727626071430.0800,-244956525396571.6000,-16707987393725.2900,716517158.6918,1697666647.4351,104859968.3298
2026-04-21T05:00:00.000Z,2026-04-21T18:54:00.000Z,SPX,7075.00,33881488891.7000,-551074797443.3600,97614165608.3000,-36037251371416.6600,-248245358113513.6000,-17297349572605.4100,404989825.3595,1691496330.6896,109699123.1465
2026-04-21T05:00:00.000Z,2026-04-21T18:55:00.000Z,SPX,7090.00,31575008607.3200,-524203166491.6500,101548321931.7100,-40188509143762.8400,-276070459852794.1000,-5383227222589.0900,406817694.5412,1834051602.2888,14547916.4621
2026-04-21T05:00:00.000Z,2026-04-21T18:56:00.000Z,SPX,7080.00,41006564393.7500,-309021263592.0700,91862123117.4900,-41549681365943.0700,-266872345571589.7000,-13389723789533.4100,446915185.4299,1653039141.4804,82252960.8460
2026-04-21T05:00:00.000Z,2026-04-21T18:57:00.000Z,SPX,7085.00,33964109932.5200,-322280060376.0600,89743334972.5300,-39655053440441.9700,-278587394890495.7000,-14062214138357.9600,826825190.1813,1735760882.8426,96645141.5047
2026-04-21T05:00:00.000Z,2026-04-21T18:58:00.000Z,SPX,7085.00,44210681004.6500,-295300807003.2200,88589759701.0800,-35821918001160.9800,-298564939587181.0000,-10146937956947.5000,495479320.9756,1884271015.2870,75005426.7970
2026-04-21T05:00:00.000Z,2026-04-21T18:59:00.000Z,SPX,7085.00,45372276837.3500,-302944369098.3600,89285014490.2700,-37103969126204.6000,-293898610498853.7000,-13937452378486.3100,343079155.3680,1805454567.9756,91960069.9925
2026-04-21T05:00:00.000Z,2026-04-21T19:00:00.000Z,SPX,7090.00,22590129848.1800,-262085390447.7100,89032293356.4700,-36811576636075.5000,-311285192017299.5000,-9361810181174.9400,820859036.7339,1883533101.7149,70973987.7235
2026-04-21T05:00:00.000Z,2026-04-21T19:01:00.000Z,SPX,7090.00,45513450277.2000,-187721098178.6100,89480015634.9800,-37893598799547.6200,-325897974822652.3000,-5331298254423.1400,448789108.8408,1946817783.4050,40127671.0569
2026-04-21T05:00:00.000Z,2026-04-21T19:02:00.000Z,SPX,7090.00,51135048885.0700,-122780083799.9300,88060509104.1000,-39048959804311.8900,-331102104058211.1000,-5658768080456.2700,288340732.1526,1895965227.3926,60531756.1978
2026-04-21T05:00:00.000Z,2026-04-21T19:03:00.000Z,SPX,7085.00,44808949157.8200,-116887241355.2200,88687481083.4400,-39996064648063.0300,-339807213906619.9000,-4665533279304.1600,407109905.4845,1909095466.4984,46924400.2848
2026-04-21T05:00:00.000Z,2026-04-21T19:04:00.000Z,SPX,7085.00,44187904486.2800,-170709722700.9400,89913473144.9200,-40466746392615.1600,-338094225436553.9000,-9476096645399.4300,576275580.7468,1864360384.5811,61268404.2612
2026-04-21T05:00:00.000Z,2026-04-21T19:05:00.000Z,SPX,7090.00,46698693095.6900,-163379521076.5500,91058772755.0100,-41606231951184.8000,-354915873094846.9000,-3887197404433.9500,465825879.5758,1924209305.1510,33246020.2329
2026-04-21T05:00:00.000Z,2026-04-21T19:06:00.000Z,SPX,7090.00,46263660433.8000,-94956353376.4800,92459583507.8800,-42537503970458.1900,-360619402065592.6000,-5137490138022.4400,607866112.0059,1878178884.6960,45247090.1567
2026-04-21T05:00:00.000Z,2026-04-21T19:07:00.000Z,SPX,7085.00,41703985841.9400,-86792481894.2300,91573497450.9900,-41047939716152.4800,-360640032385534.7000,-10661518317111.2700,501943018.5886,1862739101.5707,76847920.6453
2026-04-21T05:00:00.000Z,2026-04-21T19:08:00.000Z,SPX,7090.00,48773117906.5900,-169912111219.5100,96384147624.0900,-47552853918674.9000,-379651731738252.6000,-3622430688655.9400,488860632.0316,1894131632.3958,29143917.4247
2026-04-21T05:00:00.000Z,2026-04-21T19:09:00.000Z,SPX,7090.00,47725188681.5500,-91946940741.0000,93640546738.0000,-45160572316436.7000,-389554294669139.3000,-5038450894132.6100,475660096.1865,1909187686.1633,43130751.7850
2026-04-21T05:00:00.000Z,2026-04-21T19:10:00.000Z,SPX,7090.00,36904188338.7700,-98792624552.2200,95313317796.7800,-45553876072691.2000,-402438256176456.1000,-4386390698864.0000,520770651.5506,1945667832.6215,30388747.1503
2026-04-21T05:00:00.000Z,2026-04-21T19:11:00.000Z,SPX,7090.00,42309510684.1000,-98253768135.2300,95574405334.5500,-45567454900375.2000,-402676532232540.6000,-4320385106398.4500,474844331.8038,1941142618.2874,28041018.2327
2026-04-21T05:00:00.000Z,2026-04-21T19:12:00.000Z,SPX,7090.00,33981025349.2100,-76214237693.9300,97770100733.6600,-47815604251923.4000,-411357064279182.1000,-4943926903227.5000,400664134.4846,1940722600.2268,32629929.5298
2026-04-21T05:00:00.000Z,2026-04-21T19:13:00.000Z,SPX,7095.00,44389001887.0200,-28043847773.1300,95225826803.3100,-44433524255432.8900,-426463844228625.5000,-5305367077963.6700,649667282.3520,1976707377.0240,48851817.5008
2026-04-21T05:00:00.000Z,2026-04-21T19:14:00.000Z,SPX,7090.00,58389300022.2300,66773554188.7900,96997000125.2500,-43914557064936.2500,-445223720943709.8000,-6881619203937.1400,72412350.4448,1984157168.9120,55432026.4656
2026-04-21T05:00:00.000Z,2026-04-21T19:15:00.000Z,SPX,7090.00,59857071742.0100,69229474332.6100,97295266958.0400,-43915209561339.3000,-447959771582260.8000,-6465904786097.7700,44368048.2272,1996013941.7984,55124340.5136
2026-04-21T05:00:00.000Z,2026-04-21T19:16:00.000Z,SPX,7090.00,48821965662.1700,-50141762533.7500,95364298117.7200,-40035105806829.1700,-464973173452466.0000,-5873688657217.2500,501574764.3456,2030517069.6112,46267905.1008
2026-04-21T05:00:00.000Z,2026-04-21T19:17:00.000Z,SPX,7090.00,32213010365.7700,-101003495198.8100,96079868203.2200,-41709326567452.6400,-474866908927656.0000,-6163335222961.3400,693290667.7857,1982730962.6171,58338559.5914
2026-04-21T05:00:00.000Z,2026-04-21T19:18:00.000Z,SPX,7090.00,40141372992.3000,-112737967683.8600,97241299673.2900,-43068737361255.2300,-490255699045514.0000,-5668725483557.8900,661527236.0425,2019623440.1539,38534108.5322
2026-04-21T05:00:00.000Z,2026-04-21T19:19:00.000Z,SPX,7090.00,44295742843.7300,-111750847849.8300,95881762444.0000,-44400739629565.8000,-510490772206822.0000,-5923275168860.7200,539768707.1664,2032772057.6640,52346746.3264
2026-04-21T05:00:00.000Z,2026-04-21T19:20:00.000Z,SPX,7090.00,31438329353.0500,-112953158538.2000,95935558073.8100,-43407616004531.5800,-526714079789552.0000,-5309754703240.0900,702002002.9809,2064084906.8988,47060336.8175
2026-04-21T05:00:00.000Z,2026-04-21T19:21:00.000Z,SPX,7090.00,38537737612.0500,-63940236511.7800,101164010393.3900,-50913865032405.8000,-536363422774812.0000,-6978560193823.5600,714911246.6377,2008182944.9422,49890557.2311
2026-04-21T05:00:00.000Z,2026-04-21T19:22:00.000Z,SPX,7095.00,51959217586.2500,79343115701.4500,95729735871.0900,-45346756303191.4000,-559115148374649.0000,151099818143.6900,394251690.4380,2054493566.9669,28899925.8434
2026-04-21T05:00:00.000Z,2026-04-21T19:23:00.000Z,SPX,7095.00,36505125972.3600,58552210086.4600,94750422789.3800,-43255048373811.8400,-585475622036282.0000,-349539385095.4700,700688651.2946,2077776893.3248,41779523.9182
2026-04-21T05:00:00.000Z,2026-04-21T19:24:00.000Z,SPX,7095.00,49566615387.8400,153669088365.0500,97403561586.5300,-45777768616423.5000,-604591823150297.0000,1542761737818.4700,493701378.6560,2056443374.9241,33189341.7913
2026-04-21T05:00:00.000Z,2026-04-21T19:25:00.000Z,SPX,7100.00,57014283773.6500,155350511778.5100,98088779258.2900,-45836745466241.5000,-605998569070617.0000,1637498822343.6600,327250381.1392,2058128902.5856,35532156.5808
2026-04-21T05:00:00.000Z,2026-04-21T19:26:00.000Z,SPX,7095.00,35533658137.1200,208342841952.4000,99416206581.3100,-47606669157965.7000,-627873288015819.0000,8080312856287.6300,736350134.4597,2056661061.8769,6979737.6183
2026-04-21T05:00:00.000Z,2026-04-21T19:27:00.000Z,SPX,7095.00,52468424775.9900,269472533828.5100,99271762941.7900,-48219762132140.6000,-647849033151464.0000,467267732353.0300,395320225.3434,2011288445.3776,55371544.8566
2026-04-21T05:00:00.000Z,2026-04-21T19:28:00.000Z,SPX,7100.00,54392190099.8200,227480736067.5300,99149490498.2000,-44427068869175.9100,-676191278753729.0000,6681169472144.0600,352666422.2145,2086475842.0418,11812761.0303
2026-04-21T05:00:00.000Z,2026-04-21T19:29:00.000Z,SPX,7100.00,53444222183.1500,254137502362.4300,100421613579.7800,-46417944479983.8000,-702031991555601.0000,-2135445922000.5600,546533174.5952,2075123960.5984,68910353.8208
2026-04-21T05:00:00.000Z,2026-04-21T19:30:00.000Z,SPX,7100.00,47556297787.6700,266273315556.2200,102933240116.2600,-48834367840719.7000,-735224113470451.0000,7542669520544.7800,427872038.9021,2027019749.6122,32202456.6990
2026-04-21T05:00:00.000Z,2026-04-21T19:31:00.000Z,SPX,7100.00,51105013371.8100,265717806388.9700,103815933826.4000,-48841732205706.0000,-737080738175696.0000,8071679728274.4700,398832583.9136,2032726445.7088,22965233.4096
2026-04-21T05:00:00.000Z,2026-04-21T19:32:00.000Z,SPX,7100.00,54919103851.4600,290305598351.2000,102576515932.4600,-43007189608833.7200,-761125554113559.0000,7642326515863.8100,448770545.1840,2071535053.0320,23424251.3664
2026-04-21T05:00:00.000Z,2026-04-21T19:33:00.000Z,SPX,7095.00,67224454149.2200,293580621234.9400,106908757626.9900,-51343791174405.1000,-793092291119224.0000,5801477701717.4400,74913810.1472,1967109595.5120,31164122.5344
2026-04-21T05:00:00.000Z,2026-04-21T19:34:00.000Z,SPX,7095.00,50375981768.3900,238028483136.8700,98402185846.2000,-41756602571762.0200,-835525923950300.0000,-4314169058710.0600,443145733.2000,2196573055.9328,55732879.0896
2026-04-21T05:00:00.000Z,2026-04-21T19:35:00.000Z,SPX,7090.00,45900492956.9000,111271093300.4400,103523207548.3100,-46762257886959.5000,-866543236181135.0000,165308369404.6600,520451603.3136,2053374827.0848,53335779.5328
2026-04-21T05:00:00.000Z,2026-04-21T19:36:00.000Z,SPX,7090.00,49661976687.3100,39787847923.0500,99829280512.1200,-41764478570034.0200,-886385990658201.0000,-7497797585169.3100,307401869.4167,2125023154.2528,68288277.4460
2026-04-21T05:00:00.000Z,2026-04-21T19:37:00.000Z,SPX,7085.00,40036394734.3800,-34126070336.0200,105276055176.8100,-47520293619218.2000,-933392881117529.0000,-9162833413437.0600,305138409.0229,2059730609.8975,59612626.1861
2026-04-21T05:00:00.000Z,2026-04-21T19:38:00.000Z,SPX,7080.00,38638815356.6500,-174090479408.7400,100367739645.3500,-40732868156423.4300,-929225520196835.0000,-20333751592002.3400,561051327.9110,2104820317.7383,76310999.7820
2026-04-21T05:00:00.000Z,2026-04-21T19:39:00.000Z,SPX,7080.00,42689886535.7500,-271475052837.0400,102010432716.6400,-44696694425496.5800,-989009395035923.0000,-26995427939058.9100,475614708.2107,2113342482.5779,70115094.7141
2026-04-21T05:00:00.000Z,2026-04-21T19:40:00.000Z,SPX,7080.00,34958022689.6300,-399800066786.3900,108015810345.6000,-50965140625394.3000,-1041007176727745.0000,-19537525441921.8800,440540597.4483,1970388459.2834,61824375.7479
2026-04-21T05:00:00.000Z,2026-04-21T19:41:00.000Z,SPX,7080.00,36792024366.0400,-397717145236.8700,102796548364.1900,-42184055984076.9100,-1059648940825462.0000,-16198137393899.8100,480167226.0939,2045576606.7480,68157256.4146
2026-04-21T05:00:00.000Z,2026-04-21T19:42:00.000Z,SPX,7065.00,28287743627.6500,-352242962091.3200,102296346109.5500,-35442276388261.9400,-618657314977756.0000,-46709875374674.3000,561855880.1894,1355347262.1294,154786623.0982
2026-04-21T05:00:00.000Z,2026-04-21T19:43:00.000Z,SPX,7055.00,18840959176.7900,-672810425325.5400,108999923593.9700,-83597935231454.2000,-646071817304294.0000,-111047124224895.3000,785358165.1563,1059736022.3399,159253304.9949
2026-04-21T05:00:00.000Z,2026-04-21T19:44:00.000Z,SPX,7050.00,27309965674.1200,-678037650043.5900,109853001498.0400,-83563985981338.7000,-655213416711289.0000,-110426686106763.7000,661118285.9290,1101497155.0966,152026588.1549
2026-04-21T05:00:00.000Z,2026-04-21T19:45:00.000Z,SPX,7055.00,22583233165.3200,-690442963405.0700,101710125128.6200,-89959437996951.2000,-579441732592571.0000,-120159984558483.9000,680940475.3175,999403695.9578,142043717.7632
2026-04-21T05:00:00.000Z,2026-04-21T19:46:00.000Z,SPX,7060.00,20575344661.0900,-792973194659.3400,114038406512.4400,-71804017062553.9000,-854218590215414.0000,-101264783787558.9000,536668825.6778,1176799134.0804,118325789.1013
2026-04-21T05:00:00.000Z,2026-04-21T19:47:00.000Z,SPX,7065.00,17043163710.8700,-867624276222.7000,123025647655.1500,-75184377038473.1000,-938130965692314.0000,-85870641978076.1000,632430488.8220,1162801740.6398,20707321.1343
2026-04-21T05:00:00.000Z,2026-04-21T19:48:00.000Z,SPX,7060.00,31691937053.1100,-932823739154.7000,133607800847.6900,-62705025645932.5000,-803203973861997.0000,-59449196951764.7000,516067268.1369,1011046493.5160,13501898.8293
2026-04-21T05:00:00.000Z,2026-04-21T19:49:00.000Z,SPX,7060.00,29255203254.3300,-941010661031.0300,135405240326.9400,-55166201698993.1000,-892475962727272.0000,-75574031211226.2000,358433479.8973,976249253.4869,10817092.2514
2026-04-21T05:00:00.000Z,2026-04-21T19:50:00.000Z,SPX,7065.00,27088596358.7600,-971735112797.2000,140992924837.4200,-61239993610535.8000,-1367182679205642.0000,-80477707095989.0000,271723809.6643,1212219194.8698,-1237149.6500
2026-04-21T05:00:00.000Z,2026-04-21T19:51:00.000Z,SPX,7060.00,28306755222.3400,-1118367096170.4400,168296285561.5100,-51087663196487.3000,-903538975644093.0000,-76178821138286.8000,423641033.0142,785591829.1645,32043730.4626
2026-04-21T05:00:00.000Z,2026-04-21T19:52:00.000Z,SPX,7055.00,27495101992.4400,-1122726340342.3800,170281806969.1000,-52430057569919.6000,-962818151318039.0000,-82140082936320.5000,483202746.5587,736917654.9136,24431402.2813
2026-04-21T05:00:00.000Z,2026-04-21T19:53:00.000Z,SPX,7060.00,-140680757.0500,-1083200972435.3900,150656312330.8900,-56379511648950.7000,-1128465918928451.0000,-83130652740141.5000,945776412.2303,898841438.3900,-12351564.4420
2026-04-21T05:00:00.000Z,2026-04-21T19:54:00.000Z,SPX,7060.00,26022369030.2300,-1164704067591.3700,171221284371.9500,-49690648605176.0000,-920305646864704.0000,-51713215786247.9000,448583341.7337,786610790.7603,-6029315.4499
2026-04-21T05:00:00.000Z,2026-04-21T19:55:00.000Z,SPX,7060.00,25861674501.3000,-1182749832150.8500,171562858268.7300,-51080389540199.9000,-750823556613881.0000,-16137223413871.7800,553460213.9923,661562178.6318,-17760655.3251
2026-04-21T05:00:00.000Z,2026-04-21T19:56:00.000Z,SPX,7060.00,22731845668.6900,-1212082871051.4700,202205787221.6800,-53143787093939.4000,-1586403447192850.0000,46836040017982.6000,643457770.6396,994203231.6271,-77593218.2272
2026-04-21T05:00:00.000Z,2026-04-21T19:57:00.000Z,SPX,7060.00,16052103082.0700,-1280232162088.4100,221182366223.9500,-49672514255583.0000,-990217836104294.0000,-57118326496099.6000,595952157.0135,533804889.0221,11831190.9483
2026-04-21T05:00:00.000Z,2026-04-21T19:58:00.000Z,SPX,7065.00,23515602560.3400,-1302928954044.4800,225736234078.4100,-43927123473391.6800,-1000567358297307.0000,-14179141539001.9100,556263893.9945,594497018.2418,-16555517.2154
2026-04-21T05:00:00.000Z,2026-04-21T19:59:00.000Z,SPX,7060.00,27001280885.4600,-1386123729402.7900,258413191588.8600,-21850939067163.7400,-844594535747717.0000,65145632899703.8000,597197672.0170,677557368.8957,-70901657.6570
2026-04-21T05:00:00.000Z,2026-04-21T20:00:00.000Z,SPX,7060.00,23961561032.6700,-1298647451187.6200,227321913149.2400,-21715906591054.5700,-1020048294958128.0000,38268686908448.5000,393243282.8386,689738888.0122,-51472084.3661
2026-04-22T05:00:00.000Z,2026-04-22T10:30:00.000Z,SPX,7105.00,26112952608.6300,0.0000,0.0000,-4508508181497.3000,0.0000,0.0000,697956413.3875,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T10:46:00.000Z,SPX,7105.00,70567868687.5900,0.0000,0.0000,-9836092561077.3200,0.0000,0.0000,143161921.3001,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:17:00.000Z,SPX,7100.00,55699229571.5500,0.0000,0.0000,-10074362513518.0500,0.0000,0.0000,681040644.0990,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:18:00.000Z,SPX,7105.00,57172074224.8300,0.0000,0.0000,-10509819469030.9600,0.0000,0.0000,613792527.8236,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:20:00.000Z,SPX,7105.00,48231810310.1600,0.0000,0.0000,-10437667341456.6200,0.0000,0.0000,597292249.4952,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:21:00.000Z,SPX,7105.00,55731180189.2300,0.0000,0.0000,-10633415148835.5900,0.0000,0.0000,708340554.8115,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:23:00.000Z,SPX,7100.00,53784161435.1500,0.0000,0.0000,-10632004087464.9500,0.0000,0.0000,677793521.6810,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:24:00.000Z,SPX,7100.00,52058367388.2900,0.0000,0.0000,-10667248679801.7200,0.0000,0.0000,728633733.0840,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:26:00.000Z,SPX,7100.00,52826857491.8400,0.0000,0.0000,-10701581981664.7500,0.0000,0.0000,807087827.7286,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:27:00.000Z,SPX,7100.00,58024689342.1900,0.0000,0.0000,-10775792602259.7600,0.0000,0.0000,654551504.8677,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:29:00.000Z,SPX,7100.00,57078828266.4100,0.0000,0.0000,-10739298440047.6100,0.0000,0.0000,565231825.7930,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:30:00.000Z,SPX,7105.00,55894080313.8200,0.0000,0.0000,-10816117131338.5700,0.0000,0.0000,590021150.7493,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:32:00.000Z,SPX,7105.00,56051812720.8900,0.0000,0.0000,-10710710214883.6000,0.0000,0.0000,405937300.6525,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:33:00.000Z,SPX,7100.00,53995686192.3700,0.0000,0.0000,-10770136041152.2300,0.0000,0.0000,752500372.6080,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:35:00.000Z,SPX,7100.00,58204316199.1100,0.0000,0.0000,-10856995309603.4400,0.0000,0.0000,725429715.8033,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:37:00.000Z,SPX,7105.00,52919021588.0000,0.0000,0.0000,-10908723476544.7600,0.0000,0.0000,808172120.3830,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:38:00.000Z,SPX,7105.00,47863146653.1000,0.0000,0.0000,-10846744180244.4200,0.0000,0.0000,649115309.5432,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:39:00.000Z,SPX,7105.00,59212917595.0700,0.0000,0.0000,-10851526965448.9200,0.0000,0.0000,446545988.6348,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:41:00.000Z,SPX,7110.00,54531973162.1500,0.0000,0.0000,-10879233528474.6000,0.0000,0.0000,555177406.2466,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:42:00.000Z,SPX,7105.00,53239400184.2900,0.0000,0.0000,-10861389798793.3800,0.0000,0.0000,708966420.4998,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:43:00.000Z,SPX,7100.00,52887062924.3000,0.0000,0.0000,-10913206886486.8800,0.0000,0.0000,748798748.1463,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:44:00.000Z,SPX,7100.00,52906787414.6200,0.0000,0.0000,-10986511929038.6300,0.0000,0.0000,671539798.6190,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:46:00.000Z,SPX,7105.00,53278322429.7300,0.0000,0.0000,-10997696723897.3500,0.0000,0.0000,702351820.9291,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:47:00.000Z,SPX,7105.00,54067526761.1900,0.0000,0.0000,-10974357352816.7500,0.0000,0.0000,702588617.0284,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:48:00.000Z,SPX,7105.00,55031343493.3300,0.0000,0.0000,-10946524867768.9200,0.0000,0.0000,464704017.6234,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:50:00.000Z,SPX,7105.00,55270550004.4200,0.0000,0.0000,-10999793941453.5000,0.0000,0.0000,576779382.6021,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:51:00.000Z,SPX,7105.00,58178658745.5500,0.0000,0.0000,-11053818807029.2700,0.0000,0.0000,665594377.6824,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:53:00.000Z,SPX,7105.00,58686848988.5700,0.0000,0.0000,-11085342025401.8800,0.0000,0.0000,666635617.7150,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:54:00.000Z,SPX,7105.00,56350471699.1200,0.0000,0.0000,-11117739955583.1800,0.0000,0.0000,708838900.2390,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:56:00.000Z,SPX,7105.00,56650320757.8600,0.0000,0.0000,-11195308004769.2100,0.0000,0.0000,798155818.5714,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:57:00.000Z,SPX,7105.00,58474511928.0800,0.0000,0.0000,-11142702411609.6600,0.0000,0.0000,668004054.8024,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T11:59:00.000Z,SPX,7105.00,56696291139.1900,0.0000,0.0000,-11202070347979.3600,0.0000,0.0000,657435992.0369,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T12:00:00.000Z,SPX,7110.00,58712057366.0700,0.0000,0.0000,-11234916664400.1000,0.0000,0.0000,753775361.2804,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T12:03:00.000Z,SPX,7110.00,59523401598.2300,0.0000,0.0000,-11190164301316.4200,0.0000,0.0000,761215167.0204,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T12:04:00.000Z,SPX,7110.00,58431057985.3400,0.0000,0.0000,-11250909086333.6200,0.0000,0.0000,568565385.5900,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T12:06:00.000Z,SPX,7115.00,66071291659.9200,0.0000,0.0000,-11069574521807.6100,0.0000,0.0000,495722259.2092,0.0000,0.0000
2026-04-22T05:00:00.000Z,2026-04-22T12:07:00.000Z,SPX,7115.00,62495462004.3200,0.0000,0.0000,-11368833390294.8600,0.0000,0.0000,918625789.4064,0.0000,0.0000
