bucket_min,symbol,option_type,aggression_regime,distance_bucket,premium_bucket,n,touch_pct,median_minutes_to_touch,median_mfe_bps,median_mae_bps,median_end_ret_bps
1,SPY,put,buy_dom,1-1.5%,$25-100k,12,0.0,,11.318913459777832,39.237117767333984,-27.771913528442383
1,SPY,put,buy_dom,1-1.5%,$5-25k,351,0.0,,13.587943077087402,17.92983055114746,-6.1848602294921875
1,SPY,put,buy_dom,1.5-2%,$1-5k,227,0.0,,11.798700332641602,25.310120582580566,-15.423686027526855
1,SPY,put,buy_dom,1.5-2%,$5-25k,130,0.0,,12.267435550689697,28.51402473449707,-17.184158325195312
1,SPY,put,buy_dom,2-3%,$1-5k,127,0.0,,11.367218017578125,23.356874465942383,-14.275664329528809
1,SPY,put,buy_dom,2-3%,$5-25k,28,0.0,,8.528852462768555,19.679704666137695,-9.148098707199097
1,SPY,put,buy_dom,3%+,$1-5k,108,0.0,,11.693181037902832,24.402183532714844,-11.990063667297363
1,SPY,put,mixed,0.3-0.5%,$1-5k,199,6.030150753768844,65.5,8.031500577926636,15.656598567962646,-8.271811962127686
1,SPY,put,mixed,0.3-0.5%,$100-500k,118,12.711864406779661,37.0,12.278045654296875,26.70369815826416,-11.808776378631592
1,SPY,put,mixed,0.3-0.5%,$25-100k,389,15.681233933161954,68.0,12.119991302490234,23.152820587158203,-13.41978645324707
1,SPY,put,mixed,0.3-0.5%,$5-25k,406,12.561576354679804,49.0,11.53002643585205,15.330524921417236,-6.318135023117065
1,SPY,put,mixed,0.5-1%,$1-5k,498,0.8032128514056224,65.0,11.01247501373291,16.38197612762451,-6.005110502243042
1,SPY,put,mixed,0.5-1%,$100-500k,27,0.0,,12.593802452087402,28.73200225830078,-15.605071067810059
1,SPY,put,mixed,0.5-1%,$25-100k,244,2.0491803278688523,59.0,13.493046283721924,26.901522636413574,-13.062674522399902
1,SPY,put,mixed,0.5-1%,$5-25k,592,1.5202702702702704,54.0,12.199020385742188,22.774883270263672,-11.733983039855957
1,SPY,put,mixed,1-1.5%,$1-5k,212,0.0,,12.319754600524902,25.778095245361328,-15.661810398101807
1,SPY,put,mixed,1-1.5%,$25-100k,23,0.0,,20.086328506469727,17.921066284179688,0.07072039693593979
1,SPY,put,mixed,1-1.5%,$5-25k,137,0.0,,13.576028823852539,23.41546058654785,-8.561173439025879
1,SPY,put,mixed,1.5-2%,$1-5k,55,0.0,,14.769630432128906,25.391279220581055,-14.001859664916992
1,SPY,put,mixed,1.5-2%,$5-25k,25,0.0,,14.855094909667969,23.061756134033203,-2.9691381454467773
1,SPY,put,mixed,2-3%,$1-5k,16,0.0,,11.93220567703247,25.48114013671875,-8.941662967205048
1,SPY,put,sell_dom,0.3-0.5%,$1-5k,519,5.202312138728324,57.0,6.809394598007202,13.248054504394531,-6.800478935241699
1,SPY,put,sell_dom,0.3-0.5%,$100-500k,90,13.333333333333334,64.5,13.832316398620605,21.87249183654785,-4.739218711853027
1,SPY,put,sell_dom,0.3-0.5%,$25-100k,338,14.201183431952662,76.0,14.45414113998413,17.911004066467285,-5.878540754318237
1,SPY,put,sell_dom,0.3-0.5%,$5-25k,626,13.258785942492013,56.0,10.983381748199463,15.405952453613281,-7.096220970153809
1,SPY,put,sell_dom,0.5-1%,$1-5k,1478,0.5412719891745602,34.0,10.000147342681885,15.660825729370117,-7.388047456741333
1,SPY,put,sell_dom,0.5-1%,$100-500k,18,0.0,,11.535937309265137,28.00400733947754,-9.8772873878479
1,SPY,put,sell_dom,0.5-1%,$25-100k,214,1.8691588785046727,92.5,13.227505683898926,25.139453887939453,-12.764162540435791
1,SPY,put,sell_dom,0.5-1%,$5-25k,1134,1.0582010582010581,47.0,12.69599437713623,17.912626266479492,-7.347159385681152
1,SPY,put,sell_dom,1-1.5%,$1-5k,861,0.0,,11.180313110351562,20.827796936035156,-11.91425609588623
1,SPY,put,sell_dom,1-1.5%,$25-100k,32,0.0,,10.227505683898926,29.69270133972168,-15.350010395050049
1,SPY,put,sell_dom,1-1.5%,$5-25k,328,0.0,,11.67557430267334,18.066593170166016,-7.558910369873047
1,SPY,put,sell_dom,1.5-2%,$1-5k,302,0.0,,10.099345684051514,26.381433486938477,-15.800616264343262
1,SPY,put,sell_dom,1.5-2%,$5-25k,105,0.0,,12.281546592712402,27.166542053222656,-16.24233627319336
1,SPY,put,sell_dom,2-3%,$1-5k,170,0.0,,11.187480926513672,20.390888214111328,-11.103972434997559
1,SPY,put,sell_dom,2-3%,$5-25k,24,0.0,,14.054325103759766,26.030749320983887,-15.189719676971436
1,SPY,put,sell_dom,3%+,$1-5k,54,0.0,,10.261145114898682,18.524333000183105,-8.760973453521729
