rank_in_day,bucket_start,symbol,option_chain_id,strike,option_type,bucket_spot,moneyness_pct,n_prints,total_volume,total_premium,buy_premium_pct,composite_score
16,2026-04-22 09:30:00,QQQ,QQQ260422P00650000,650.0,put,652.1950073242188,-0.0033655690392728954,964,6977,610247.0,0.5160975801601646,7.791933233132188
17,2026-04-22 08:30:00,SPXW,SPXW260422C07135000,7135.0,call,7113.419921875,0.0030337135108019584,502,1147,642833.0,0.38723432057781726,7.785219106215538
18,2026-04-22 08:30:00,QQQ,QQQ260422P00647000,647.0,put,649.2698974609375,-0.0034960768546551404,1027,10228,1143630.0,0.2727053330185462,7.782168195734037
19,2026-04-22 09:00:00,SPXW,SPXW260422C07145000,7145.0,call,7120.5400390625,0.003435127223962697,839,1988,738834.0,0.4357825979854744,7.773791891396525
20,2026-04-22 09:20:00,SPY,SPY260422P00708000,708.0,put,710.4400024414062,-0.0034344947258336425,993,12323,756146.0,0.4153192637400714,7.763577079431466
21,2026-04-22 08:50:00,SPXW,SPXW260422P07085000,7085.0,put,7109.490234375,-0.003444724384961892,380,870,569667.0,0.539695997837333,7.7619005068366125
22,2026-04-22 09:40:00,SPXW,SPXW260422C07150000,7150.0,call,7125.0,0.0035087719298245615,1020,2912,771102.0,0.42420068940295835,7.758681503219835
23,2026-04-22 08:45:00,SPXW,SPXW260422P07090000,7090.0,put,7113.72021484375,-0.00333443179199746,470,968,680117.0,0.410799906486678,7.743054637921573
24,2026-04-22 10:20:00,SPY,SPY260422P00708000,708.0,put,710.219970703125,-0.0031257508866263032,955,7603,395283.0,0.583498404940258,7.742682374614992
25,2026-04-22 09:55:00,SPXW,SPXW260422P07100000,7100.0,put,7121.91015625,-0.0030764437867518207,399,971,581680.0,0.40076502544354287,7.742516767674126
26,2026-04-22 09:00:00,SPY,SPY260422P00707000,707.0,put,709.6900024414062,-0.003790390779287247,1233,14291,888130.0,0.42757028813349396,7.738930083618121
27,2026-04-22 09:10:00,SPXW,SPXW260422P07100000,7100.0,put,7121.509765625,-0.0030203940362233364,417,1120,759488.0,0.25806596022583633,7.732469237532761
28,2026-04-22 08:40:00,SPXW,SPXW260422P07090000,7090.0,put,7112.2998046875,-0.0031353859229616386,352,813,600620.0,0.3940461523092804,7.732030888140028
29,2026-04-22 09:05:00,SPY,SPY260422P00707000,707.0,put,709.14501953125,-0.0030247967230565527,1061,7524,542624.0,0.39294059975231466,7.720001381682105
30,2026-04-22 08:50:00,SPY,SPY260422P00706000,706.0,put,708.5999755859375,-0.003669172559295665,803,9960,649380.0,0.5064661677292186,7.71821397755377
31,2026-04-22 09:35:00,QQQ,QQQ260422P00650000,650.0,put,652.3175048828125,-0.0035527252686999946,994,9100,794378.0,0.38193152378338774,7.716141697914656
32,2026-04-22 08:35:00,SPXW,SPXW260422C07135000,7135.0,call,7111.1201171875,0.003358104267537625,416,1684,841071.0,0.29098851345486887,7.708390408378245
33,2026-04-22 09:05:00,SPXW,SPXW260422P07090000,7090.0,put,7116.75,-0.003758738188077423,428,1034,611725.0,0.5439928072254689,7.7029282903756755
34,2026-04-22 09:35:00,SPXW,SPXW260422C07150000,7150.0,call,7124.740234375,0.0035453595210571,1060,2755,744576.0,0.3915355853532749,7.699837345759562
35,2026-04-22 09:40:00,SPXW,SPXW260422P07100000,7100.0,put,7124.14013671875,-0.0033884982967037074,543,1237,678955.0,0.38212989078804926,7.697422032351441
36,2026-04-22 10:40:00,QQQ,QQQ260422P00650000,650.0,put,652.5200805664062,-0.0038620735843389637,395,6138,355349.0,0.7967688103807806,7.688803054857538
37,2026-04-22 09:00:00,QQQ,QQQ260422P00648000,648.0,put,650.25,-0.0034602076124567475,1105,7333,701033.0,0.37865264545320976,7.686329443383707
38,2026-04-22 09:30:00,SPXW,SPXW260422C07150000,7150.0,call,7124.81005859375,0.0035355246243886297,1155,2608,719051.0,0.38837161759040734,7.684474528857613
39,2026-04-22 08:55:00,SPXW,SPXW260422P07090000,7090.0,put,7114.0400390625,-0.0033792386506821003,381,800,537165.0,0.44877086183947207,7.665107782769116
40,2026-04-22 10:20:00,SPXW,SPXW260422C07150000,7150.0,call,7125.9599609375,0.003373586042341061,642,2016,435501.0,0.5262100431457103,7.6531243842462455
41,2026-04-22 08:55:00,QQQ,QQQ260422P00647000,647.0,put,649.449951171875,-0.0037723479191187556,598,5737,554918.0,0.5401014203900396,7.652626639632375
42,2026-04-22 08:40:00,SPY,SPY260422C00711000,711.0,call,708.7999877929688,0.0031038547473477736,982,5663,320084.0,0.5743960960247935,7.648504994293656
43,2026-04-22 09:10:00,SPXW,SPXW260422C07145000,7145.0,call,7121.5498046875,0.0032928500053548406,499,1126,431402.0,0.5010431106021762,7.648071269880275
44,2026-04-22 08:30:00,SPY,SPY260422P00706000,706.0,put,708.8599853515625,-0.004034626598571615,880,8614,620651.0,0.5632666345498517,7.645726814184917
45,2026-04-22 09:05:00,QQQ,QQQ260422P00648000,648.0,put,650.0850219726562,-0.0032073065863436395,861,4682,460305.0,0.43730569948186526,7.638160359454518
46,2026-04-22 10:40:00,SPY,SPY260422P00707000,707.0,put,709.5700073242188,-0.003621922146780444,557,7592,341086.0,0.6834376081105645,7.629726131341188
47,2026-04-22 09:20:00,SPXW,SPXW260422P07100000,7100.0,put,7128.10498046875,-0.0039428404247354104,516,1755,886145.0,0.36368765834033934,7.628340812367324
48,2026-04-22 09:50:00,SPXW,SPXW260422C07145000,7145.0,call,7121.75,0.003264647031979499,513,1255,391398.0,0.5066121952590458,7.619837797393319
49,2026-04-22 08:45:00,SPY,SPY260422C00712000,712.0,call,709.1900024414062,0.003962263355264817,1680,12657,479672.0,0.6159042012041561,7.608170468060334
50,2026-04-22 08:30:00,SPXW,SPXW260422P07090000,7090.0,put,7113.72998046875,-0.003335799999986272,410,844,682744.0,0.2725926555194919,7.606111183844189
