rank_in_day,bucket_start,symbol,option_chain_id,strike,option_type,bucket_spot,moneyness_pct,n_prints,total_volume,total_premium,buy_premium_pct,composite_score
22,2026-04-15 13:03:00,SPXW,SPXW260415C07025000,7025.0,call,7002.080078125,0.0032733018787664938,365,1949,200566.0,0.6388620204820359,7.459130935402578
23,2026-04-15 08:37:00,SPXW,SPXW260415C07005000,7005.0,call,6983.419921875,0.0030901876682801425,169,445,202017.0,0.5716053599449551,7.449939126691692
24,2026-04-15 08:59:00,SPXW,SPXW260415P06950000,6950.0,put,6980.080078125,-0.004309417340249219,133,984,358816.0,0.6814774146080442,7.443525223358215
25,2026-04-15 09:01:00,QQQ,QQQ260415P00628000,628.0,put,629.9600219726562,-0.003111343425442521,185,1730,124907.0,0.7770421193367866,7.4402293462878655
26,2026-04-15 09:34:00,SPXW,SPXW260415P06965000,6965.0,put,6990.31005859375,-0.003620734757342317,171,2638,753953.0,0.12032315011678447,7.411447572556296
27,2026-04-15 11:16:00,SPXW,SPXW260415C07030000,7030.0,call,6997.7900390625,0.004602876159144551,13,3008,195531.0,0.9980514598708133,7.408406454606956
28,2026-04-15 08:33:00,SPY,SPY260415C00698000,698.0,call,695.6300048828125,0.0034069765544209886,696,4822,224054.0,0.5735046015692645,7.401766275293771
29,2026-04-15 08:57:00,SPXW,SPXW260415C07000000,7000.0,call,6977.259765625,0.003259192740255243,362,715,280782.0,0.42864214942553297,7.399255137253702
30,2026-04-15 08:35:00,SPY,SPY260415C00698000,698.0,call,695.6900024414062,0.003320440929849796,476,4756,229356.0,0.5347669125725946,7.399146633001642
31,2026-04-15 08:34:00,SPY,SPY260415C00698000,698.0,call,695.6849975585938,0.0033276589972910404,692,5305,265050.0,0.4725938502169402,7.397625598126925
32,2026-04-15 13:37:00,SPXW,SPXW260415P06990000,6990.0,put,7014.509765625,-0.003494152327666787,73,2136,96750.0,0.9512041343669251,7.388613898566494
33,2026-04-15 08:45:00,SPXW,SPXW260415C07000000,7000.0,call,6970.6201171875,0.0042148162313504715,480,1299,546227.0,0.4076089244947613,7.380538013679525
34,2026-04-15 09:09:00,SPXW,SPXW260415C07000000,7000.0,call,6978.77001953125,0.003042080539885161,157,891,332914.0,0.2696372036021315,7.379346405043378
35,2026-04-15 13:02:00,SPXW,SPXW260415C07030000,7030.0,call,7003.4501953125,0.0037909607332211955,749,2761,503478.0,0.3044939401523006,7.3691870811246005
36,2026-04-15 10:00:00,SPXW,SPXW260415C07020000,7020.0,call,6990.8896484375,0.004164041062929139,70,1112,159685.0,0.9140370103641544,7.368091533802561
37,2026-04-15 09:30:00,QQQ,QQQ260415C00635000,635.0,call,631.6400146484375,0.005319462468559126,432,12005,310371.0,0.9718788159976286,7.367922610200349
38,2026-04-15 09:38:00,QQQ,QQQ260415P00630000,630.0,put,631.9324951171875,-0.0030580720759250278,126,1401,82685.0,0.8641591582511943,7.364169518575855
39,2026-04-15 09:19:00,SPXW,SPXW260415P06960000,6960.0,put,6983.64013671875,-0.0033850737231511004,101,339,130837.0,0.7414339980280807,7.3426457779266885
40,2026-04-15 08:44:00,SPXW,SPXW260415C07015000,7015.0,call,6975.02978515625,0.0057304722811093506,180,1868,469482.0,0.8882598267878214,7.340738013519637
41,2026-04-15 08:40:00,SPXW,SPXW260415C07010000,7010.0,call,6987.56982421875,0.003210010968836053,231,686,279649.0,0.3542154629553476,7.337826995968799
42,2026-04-15 08:58:00,SPXW,SPXW260415C07000000,7000.0,call,6978.64013671875,0.003060748636236899,233,451,186512.0,0.48392596722999054,7.336410483986214
43,2026-04-15 14:22:00,SPY,SPY260415P00697000,697.0,put,699.6900024414062,-0.0038445632094500555,106,14183,112077.0,0.9382656566467696,7.334417066297236
44,2026-04-15 08:33:00,SPXW,SPXW260415C07005000,7005.0,call,6982.009765625,0.0032927817557903416,242,655,260652.0,0.4044396359897488,7.33266783708061
45,2026-04-15 08:37:00,SPY,SPY260415C00698000,698.0,call,695.8800048828125,0.0030464952323849444,472,2621,136189.0,0.6011058161819236,7.321302466346735
46,2026-04-15 08:45:00,QQQ,QQQ260415C00631000,631.0,call,628.7899780273438,0.003514722005572653,217,1822,140071.0,0.7227406101191538,7.314675338159887
47,2026-04-15 08:48:00,SPXW,SPXW260415C07000000,7000.0,call,6975.669921875,0.0034878482493420912,353,787,326770.0,0.3305964439820057,7.2984854763456815
48,2026-04-15 08:46:00,SPY,SPY260415C00697000,697.0,call,694.7100219726562,0.0032963077469953116,480,3626,209709.0,0.4654020571363175,7.298128873284999
49,2026-04-15 09:23:00,SPXW,SPXW260415C07010000,7010.0,call,6988.35986328125,0.0030965973622012776,190,615,193610.0,0.43863436805950107,7.296585187493337
50,2026-04-15 11:41:00,SPXW,SPXW260415P06965000,6965.0,put,6988.3701171875,-0.003344144170329863,327,714,223598.0,0.44261129348205264,7.288837899310122
