rank_in_day,bucket_start,symbol,option_chain_id,strike,option_type,bucket_spot,moneyness_pct,n_prints,total_volume,total_premium,buy_premium_pct,composite_score
23,2026-04-22 09:05:00,SPXW,SPXW260422C07140000,7140.0,call,7114.58984375,0.003571556028956782,191,663,248933.0,0.6433538341642129,7.467971243114096
24,2026-04-22 09:23:00,SPY,SPY260422P00708000,708.0,put,710.3400268554688,-0.0032942348269850066,183,2080,131442.0,0.8344440894082561,7.464911104008303
25,2026-04-22 08:53:00,SPY,SPY260422P00706000,706.0,put,708.739990234375,-0.0038660020206689703,133,2592,168274.0,0.8938932930815218,7.460112286109615
26,2026-04-22 08:47:00,SPXW,SPXW260422C07140000,7140.0,call,7117.35009765625,0.003182350458102185,227,484,225074.0,0.5397424846939229,7.43736460607982
27,2026-04-22 09:00:00,SPY,SPY260422C00712000,712.0,call,709.6799926757812,0.0032690893757218406,745,4987,216301.0,0.5721517699871937,7.426485492359054
28,2026-04-22 08:52:00,SPXW,SPXW260422P07085000,7085.0,put,7109.83984375,-0.0034937276079201416,135,305,197903.0,0.6765587181599066,7.42489500796081
29,2026-04-22 08:50:00,QQQ,QQQ260422P00647000,647.0,put,648.969970703125,-0.0030355344500619034,224,1503,167011.0,0.6124985779379801,7.424585919734962
30,2026-04-22 09:22:00,QQQ,QQQ260422P00650000,650.0,put,652.3400268554688,-0.003587127508867706,224,2108,181252.0,0.7295698806082139,7.411716831453903
31,2026-04-22 09:15:00,SPY,SPY260422P00708000,708.0,put,710.239990234375,-0.0031538497763774417,472,5285,352943.0,0.30717707958508883,7.408727950019184
32,2026-04-22 09:33:00,QQQ,QQQ260422C00654000,654.0,call,652.0098876953125,0.003052273197454161,362,2279,153479.0,0.6363215814541403,7.406691412744172
33,2026-04-22 09:44:00,SPXW,SPXW260422C07150000,7150.0,call,7121.1201171875,0.004055525301812514,187,1074,262871.0,0.682646621346592,7.385733360183833
34,2026-04-22 09:36:00,SPXW,SPXW260422P07100000,7100.0,put,7123.1201171875,-0.003245785106404856,182,617,373816.0,0.26677830804459945,7.365701823937256
35,2026-04-22 08:46:00,SPY,SPY260422P00707000,707.0,put,709.280029296875,-0.0032145685803888257,295,2396,184383.0,0.5555555555555556,7.356908213703207
36,2026-04-22 09:01:00,SPXW,SPXW260422C07145000,7145.0,call,7121.4599609375,0.0033055074649891154,224,581,234118.0,0.4657095994327647,7.3434940203661725
37,2026-04-22 08:56:00,QQQ,QQQ260422P00647000,647.0,put,649.331298828125,-0.003590307185765404,167,3059,306856.0,0.43262637849675417,7.342470257594833
38,2026-04-22 09:32:00,QQQ,QQQ260422P00650000,650.0,put,652.1599731445312,-0.003312029614630394,288,2593,235925.0,0.4588407332838826,7.338007653427302
39,2026-04-22 08:30:00,SPY,SPY260422P00706000,706.0,put,708.9298706054688,-0.00413280738610501,241,2798,199117.0,0.762752552519373,7.322020858128273
40,2026-04-22 09:15:00,QQQ,QQQ260422P00649000,649.0,put,651.3400268554688,-0.003592634812827184,720,3496,297598.0,0.4239779837230089,7.319819007423386
41,2026-04-22 08:59:00,SPXW,SPXW260422C07140000,7140.0,call,7116.4599609375,0.00330782990302933,138,385,157774.0,0.6065321282340563,7.31222134617207
42,2026-04-22 09:20:00,SPXW,SPXW260422P07100000,7100.0,put,7127.490234375,-0.0038569304861924628,96,383,200963.0,0.6628682891875619,7.308907409697429
43,2026-04-22 09:32:00,SPXW,SPXW260422C07155000,7155.0,call,7126.72998046875,0.003966758893451241,162,867,187314.0,0.7228343850432963,7.305379273648445
44,2026-04-22 08:49:00,SPXW,SPXW260422P07080000,7080.0,put,7109.33984375,-0.004126943484885365,171,588,351881.0,0.4956647275641481,7.30397873381406
45,2026-04-22 09:52:00,SPXW,SPXW260422C07145000,7145.0,call,7121.9501953125,0.003236445644153878,130,475,143392.0,0.6167359406382504,7.302330198336314
46,2026-04-22 10:07:00,QQQ,QQQ260422P00650000,650.0,put,652.280029296875,-0.0034954761673950934,264,2516,195035.0,0.5522598507960109,7.29373178198273
47,2026-04-22 08:55:00,QQQ,QQQ260422P00647000,647.0,put,649.6600952148438,-0.0040945953652333405,169,1491,135834.0,0.8856545489347292,7.290287626455018
48,2026-04-22 09:33:00,SPY,SPY260422C00712000,712.0,call,709.780029296875,0.0031276883139754663,529,3519,148716.0,0.5510973936899863,7.285151515525666
49,2026-04-22 10:29:00,SPXW,SPXW260422C07150000,7150.0,call,7126.77001953125,0.0032595383890720677,191,610,132534.0,0.6404922510450148,7.284961316744391
50,2026-04-22 09:19:00,SPXW,SPXW260422C07150000,7150.0,call,7126.2900390625,0.00332711141527144,137,1885,497931.0,0.0846502828705182,7.283686895745198
